,addl_dataset,hidden_layers,latent_dim,learning_rate,cov_embed_dim,max_epochs,layers,dropout_rate,kl_divergence_weight,weight_decay,seed,r2_dbdb,shared_top_genes_dbdb,scores_corr_dbdb,pvals_adj_corr_dbdb,scores_ranks_corr_dbdb,shared_top_genes_dbdb_pancreatic_A_cell,scores_corr_dbdb_pancreatic_A_cell,pvals_adj_corr_dbdb_pancreatic_A_cell,scores_ranks_corr_dbdb_pancreatic_A_cell,shared_top_genes_dbdb_pancreatic_D_cell,scores_corr_dbdb_pancreatic_D_cell,pvals_adj_corr_dbdb_pancreatic_D_cell,scores_ranks_corr_dbdb_pancreatic_D_cell,shared_top_genes_dbdb_type_B_pancreatic_cell,scores_corr_dbdb_type_B_pancreatic_cell,pvals_adj_corr_dbdb_type_B_pancreatic_cell,scores_ranks_corr_dbdb_type_B_pancreatic_cell,r2_mSTZ,shared_top_genes_mSTZ,scores_corr_mSTZ,pvals_adj_corr_mSTZ,scores_ranks_corr_mSTZ,shared_top_genes_mSTZ_pancreatic_A_cell,scores_corr_mSTZ_pancreatic_A_cell,pvals_adj_corr_mSTZ_pancreatic_A_cell,scores_ranks_corr_mSTZ_pancreatic_A_cell,shared_top_genes_mSTZ_pancreatic_D_cell,scores_corr_mSTZ_pancreatic_D_cell,pvals_adj_corr_mSTZ_pancreatic_D_cell,scores_ranks_corr_mSTZ_pancreatic_D_cell,shared_top_genes_mSTZ_type_B_pancreatic_cell,scores_corr_mSTZ_type_B_pancreatic_cell,pvals_adj_corr_mSTZ_type_B_pancreatic_cell,scores_ranks_corr_mSTZ_type_B_pancreatic_cell
24,extra_human_preT2D_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,43,0.3857542050692402,0.308,0.0008237275605156118,0.012845474604166688,0.17568467640940844,0.478,0.07157950778002367,0.08113166367175534,0.3997739599748844,0.476,0.05161825256046141,0.06877074397714371,0.3756371039596782,0.302,-0.00666213258541073,0.00724066233661896,0.1631798745755416,0.34937068675728267,0.288,-0.0030320433424322712,0.008137567901888671,0.08567156863017429,0.441,0.07075717293732596,0.11646375243928554,0.25490290076698896,0.416,0.04458965597031497,0.10143335090091159,0.10692188832465425,0.287,-0.014648103646041643,0.008135552146373723,0.06386155642906181
25,extra_mouse_chem_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,42,0.832406512072307,0.293,0.07932667463940059,-0.02617980216269025,0.18716103279567028,0.54,0.20236966932441644,-0.04037093797280136,0.45365942729549186,0.487,0.18385291943930457,0.04294127513755285,0.3153271101474566,0.271,0.029037338737512623,-0.051420786669362166,0.23002357755817526,0.883052755260804,0.219,0.033509178698553216,-0.04652695834762767,0.12053224317024923,0.459,0.0796817504850867,-0.039285479935727466,0.14508710145412237,0.392,0.12794675505178918,0.10124158819839332,0.16859768584418727,0.255,-0.007668484762731368,-0.05011781240708016,0.14481512942390326
26,extra_mouse_T1D_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,44,0.6790336209960682,0.277,0.1437082697520911,-0.03383711356692993,0.21445599493955497,0.513,0.27197818393124706,-0.05474959742402518,0.48037267204140793,0.51,0.2454628339535506,-0.026639707799295285,0.3920490017832224,0.287,0.21985479750868572,-0.037297585981832845,0.23826829625203286,0.8564050923612316,0.211,0.07232937107847597,-0.03995785388504082,0.15177846130871792,0.458,0.12697148079791112,-0.03353916759549534,0.18468084274231583,0.392,0.10548950053446962,-0.00935102896092277,0.10267642163071351,0.232,0.04978221225992587,-0.028874554934488053,0.11215288579476508
27,random_mouse_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,42,0.8129921211775601,0.286,0.09184477772332496,-0.018565233030912464,0.257555596172844,0.493,0.17448889245959798,-0.03261178707531104,0.3561962924662546,0.493,0.17772984436852057,-0.024302514328711854,0.34661087495676385,0.262,0.1305093801788556,-0.031558028737545867,0.18915999346222145,0.9563688422195298,0.236,0.10529794855078624,-0.03271830800980874,0.2326797720755302,0.455,0.1326716906899927,0.023985897223461606,0.1841512502390278,0.387,0.11336719811076795,0.052401649358811045,0.1142093726899303,0.261,0.10664122063610013,-0.012570046338863888,0.12530973570108173
28,extra_human_neonatal_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,43,0.8141737108016925,0.344,-0.0034139960256804004,0.0031858407623377425,0.15562799062533228,0.4,0.09144979261972218,-0.01421384860576715,0.23677765386418373,0.371,0.08906083144164147,-0.03401084099363067,0.19053522339280257,0.343,-0.008769753429738484,-0.015615466476551319,0.1517950439772271,0.6605988092061865,0.291,-0.007689894248501827,0.009294748517869095,0.00105484856164984,0.348,0.056765199451570755,-0.0008488714830924612,0.08685637276181918,0.308,0.06598334066739676,-0.034128170384353056,0.026801300755700082,0.304,-0.01468850888394218,0.01853886940894698,0.04375684441742715
29,extra_mouse_Embryonic_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,44,0.7749993162456958,0.339,-0.0027976698832228902,-0.02648934571773265,0.08368388440932048,0.387,0.04975024470410636,-0.005735775584301486,0.18140464371162704,0.353,0.07903963209462148,-0.04716891900553408,0.13302321655813515,0.337,-0.007793659987747051,-0.03406187989677217,0.11117778524197611,0.8066936592008866,0.305,-0.00028660279825519654,-0.019218106600247555,0.09646930805214533,0.308,0.07381870389582741,-0.02616392913003639,0.0658546562060729,0.303,0.05457948456236051,-0.010398751731913895,-0.0028104856456095157,0.317,-0.004660318848104184,-0.024896000669555576,0.08500644855627205
30,embedding_top70_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,44,0.8001513021068498,0.302,0.05928941498334352,-0.03298303834590666,0.20781927375769707,0.48,0.17449999597652885,0.0074685590063464135,0.39928627458736377,0.497,0.17959172335338033,0.037010418649721634,0.3562423035824781,0.268,0.13141189663989328,-0.015336714799067421,0.1983145918127324,0.869504519649665,0.214,0.011043947373610604,-0.060872155366239404,0.13257982717553635,0.441,0.12836354712507797,0.0675928549571064,0.20627735491970609,0.401,0.11874433118906498,0.10010314455723476,0.11026761980751332,0.263,0.05284925864655292,-0.03207739829624471,0.14353117505901944
31,embedding_top50_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,42,0.825888996644829,0.276,-0.0014169542413528533,-0.034485183756990015,0.19448438160937573,0.503,0.1737997300737612,-0.04361019022336389,0.4656882512986945,0.413,0.12798178350006353,-0.03340273985966124,0.2268537989837554,0.287,-0.009364958104318375,-0.0422023937450236,0.14434524314947145,0.7985976275141102,0.212,-0.009628894670462492,-0.09474875948458014,0.0597926253102917,0.456,0.13812273171967004,-0.09446041088514384,0.19670128896680986,0.352,0.1046962128692575,-0.032499372372222765,0.032120057791117526,0.242,-0.005121731594332011,-0.05840955602855501,0.06769435329937258
32,extra_human_neonatal_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,42,0.8243599460668779,0.304,0.11536915505103465,-0.048629301495591165,0.23680725208969464,0.545,0.24026816164598777,-0.06868793848480925,0.4621216100135122,0.481,0.19362402383506597,0.021311227953889317,0.28058387295376364,0.283,0.10098980844949836,-0.05623823728480653,0.23447324916369433,0.9319101888471333,0.233,0.08302202828292228,-0.05989769361351069,0.1859063877673764,0.465,0.12474675497273535,-0.058727296586043636,0.16870121252235692,0.4,0.10683884874663763,0.07034202681823092,0.13467978696442073,0.261,0.051582914347682265,-0.04950029805428294,0.152621360957929
33,random_mouse_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.0001,44,-0.022865960626690995,0.263,0.0860756925828331,-0.013842900724253487,0.15235041115004563,0.483,0.18421256961620444,-0.060990249618736,0.3732330748036749,0.48,0.23920291195040638,-0.01921408453725808,0.3566985085220565,0.249,0.09605432220560793,-0.030548970337435397,0.1446592245176916,0.19232813652954528,0.23,0.06113746317480254,-0.05000848910966691,0.08422967824774202,0.438,0.12500356459913922,-0.021351426924026633,0.2505379487264387,0.396,0.08441240557930083,-0.05793666700608236,0.08299318077702007,0.228,0.06326343669912904,-0.0291075982323228,0.0726951382994598
34,random_human_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,44,0.4766782660320308,0.268,0.09553508477879966,-0.024992215486147232,0.14105493922832654,0.489,0.24732648226883042,-0.08595640167528405,0.42965965618440616,0.474,0.19851482585795394,-0.012564027784922755,0.32104463656051513,0.255,0.0716310953780255,-0.02012184552623295,0.12155936683992963,0.7066116240989183,0.188,0.04759677748817885,-0.03657899809033198,0.04407124889680543,0.447,0.16693424197998288,-0.03185119732785012,0.2081450289050032,0.377,0.07206820307785115,0.025636165739362414,0.09404450911605657,0.207,0.022459376441121826,-0.015510517500275057,0.027122552791394753
35,extra_mouse_chem_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,42,0.6578801826599612,0.271,-0.001593420827023222,-0.05294977719647198,0.11852983361442593,0.484,0.20364276595639744,-0.030273039596106215,0.4084904404989378,0.482,0.2366365266904459,-0.003498593229268549,0.33178729419858816,0.254,-0.01142868247096659,-0.05411377067172622,0.14409674845519427,0.5651665105679353,0.187,-0.015305259435107117,-0.07269944232542976,-0.07947393505265944,0.442,0.1669634879899181,-0.005581669802162417,0.2090078187786465,0.403,0.15713771586847963,0.035782126545876376,0.11504274033808225,0.215,-0.025471863945810778,-0.07195096830717285,0.019073641230404576
36,random_human_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,43,-0.11622346843459663,0.273,0.0746512267787005,-0.011530849573377798,0.14671085007898332,0.49,0.2297773981378855,-0.037021931279916806,0.39191043465671493,0.487,0.2363577376336388,-0.018763354348348155,0.36735830792870083,0.251,0.053281449583546046,-0.019260351709054976,0.13131903770211528,0.3019143729798841,0.217,0.0583994904679093,-0.0501838613712808,0.06973434819270535,0.448,0.1570579695624269,-0.030347649983633155,0.23636610137401123,0.401,0.1208371408236522,-0.0018249966537844135,0.0880016475557386,0.238,0.033703555387498425,-0.013278213174595158,0.056066980896331206
37,random_human_seed_43_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,42,0.6161453642968244,0.331,-0.000894322919826899,0.004082811087012283,0.1234634177181575,0.393,0.1042963338551251,-0.013231972795848234,0.2636962408551378,0.377,0.08212206948104547,-0.024601578752386034,0.23612745379193925,0.328,-0.009868617259866857,0.008108572349926313,0.13920679057853227,0.7450747319093061,0.245,-0.002981691976601528,0.0002210911423966977,0.023926012880668094,0.359,0.0870380464785013,0.030112204956281807,0.08357115328568368,0.338,0.06289903205936914,-0.005854579663770629,0.022769825641091732,0.254,-0.010597567855536845,-0.007373245590524713,0.04310456790050753
38,embedding_top30_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,43,0.698192383278122,0.275,0.1222605302884278,-0.029423967725261235,0.20579512064390226,0.497,0.17859570329588878,-0.02415467936692111,0.408192458688051,0.478,0.2550394167584366,-0.019508280782651714,0.38664991984999103,0.27,0.11602782291028936,-0.03661283548623876,0.14989623043291447,0.8408891371252141,0.242,0.09048955875110784,-0.038634440736759944,0.16539789793309975,0.444,0.09378618761604021,0.05020400453641316,0.18008145023127223,0.393,0.10503892239807608,0.052768968813831155,0.10525797925088658,0.246,0.05423145454713847,-0.04069170855410323,0.07569077818786424
39,embedding_top30_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.001,42,0.8303194181076712,0.34,-0.0019830538983403334,0.0032747748383032465,0.13870552830061425,0.4,0.07555579270426756,0.0007751213491536558,0.23300013344445922,0.364,0.09326287808456689,-0.047990411994659185,0.1657056650784072,0.338,-0.006176217918030961,0.005956371308413186,0.15228741958749106,0.7133228617371099,0.304,-0.0006132046248478216,0.024413720036393787,0.07158857328761924,0.305,0.06643835409254466,-0.037945154064492725,0.03892149410238823,0.289,0.06588468208544805,-0.03651601248795139,-0.010299936255548472,0.289,-0.009576358408235815,0.0329603043057841,0.06593673265963695
40,extra_mouse_young_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,42,0.627907119316019,0.281,0.13676295276619055,-0.009681134343989461,0.19813390823710086,0.515,0.24332736616051656,-0.08705257745871398,0.45693897521544163,0.486,0.15665577811825043,-0.0022774581135502885,0.2995885483987275,0.267,0.1690033723268771,-0.030273009291156835,0.18090361254484583,0.8219967755573675,0.223,0.0954704994639612,-0.03540243191127935,0.1508198940910993,0.457,0.12468662097549095,-0.06652907211360816,0.16376737064081892,0.394,0.08958599241198878,0.03391233414345383,0.17634672270519136,0.237,0.09004234459003252,-0.04183514834659956,0.09354293439365936
41,extra_mouse_Embryonic_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,43,0.766492198641403,0.279,0.0432505266848551,-0.037939965337133626,0.14073815341535034,0.505,0.21363263869896865,-0.06569824361678478,0.42874597074955223,0.501,0.24532559926385364,0.019871410218919885,0.3661920113546679,0.259,0.04880754808425155,-0.039716532722602164,0.14434521114946788,0.75143998922122,0.225,0.021017014800189023,-0.04418252800424873,0.07834180203797798,0.459,0.11585137998341132,-0.026800901933001338,0.18759572439952488,0.392,0.0914546641583564,0.058602467671916854,0.07478095764232862,0.222,0.00810201005025041,-0.058876247912206664,0.0646347662927518
42,random_mouse_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,43,0.8579726875802822,0.318,0.0010742963243786715,-0.0686002300005753,0.22609624556624947,0.527,0.10697647078940309,-0.048901884026655296,0.4763104022567113,0.506,0.15465876001418535,-0.004584868693135383,0.3814668548296504,0.293,-0.005184063995638964,-0.04171665736804209,0.23071179096797673,0.8417723859554699,0.251,0.004088822772274219,-0.057044741930776695,0.08966659440739938,0.462,0.08203292505654822,-0.04296693773552466,0.22742350304705586,0.415,0.09685977808845508,0.016424830326700363,0.1552173443574827,0.261,-0.002937223972042585,-0.020093578963166745,0.12155292995032554
43,embedding_top100_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,44,0.6904017231874171,0.286,0.12078179478931891,-0.04184175877656138,0.19833356514817388,0.494,0.24255685685473327,-0.013675651851295528,0.39570428352269815,0.49,0.25109734710036025,-0.025953308054354342,0.33523801547089055,0.274,0.1551604149072355,-0.04241794262484219,0.1902610651401183,0.6406752497978178,0.253,0.08286789680960979,-0.05720263957548347,0.15632516848057423,0.448,0.16293751818800323,-0.02702364925046092,0.2731178787908754,0.406,0.09911049002019771,-0.031103721517858944,0.09732244236916024,0.255,0.07840712012347405,-0.045676030982156765,0.10262613584734841
44,random_mouse_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,44,0.05587334043169878,0.273,0.0862801827392412,-0.02683579226779824,0.16109329478814385,0.477,0.21294212860736833,-0.036879498576860494,0.3734973001663666,0.491,0.22412900745614298,-0.03529406913129593,0.3612599708066634,0.275,0.08846070475755122,-0.010552219094234101,0.1575920503991167,0.3126861379993695,0.232,0.08288316222274059,-0.030255878278010382,0.10023736758192972,0.445,0.1633590339413963,0.028387468225158696,0.2584189553798839,0.396,0.10416539060555631,-0.006620110144785387,0.09318883124320346,0.23,0.03863658425129818,-0.02068722786154702,0.06869667429963047
45,train_adata_baseline_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.0001,42,0.8130994017677796,0.275,0.0363350394725321,-0.04213695401534152,0.13689164187684907,0.522,0.22675097257066124,-0.04619799302905736,0.4280519026724336,0.491,0.26753676270259075,-0.0185630419000633,0.3784464798273866,0.258,-0.0026672891212335494,-0.03452845918367646,0.11502723411413711,0.808434753061827,0.218,0.01967703537400543,-0.058737952876353874,0.06184444820493867,0.45,0.13412882368911622,-0.021888971916050853,0.21435350381705595,0.388,0.10941660058863571,0.045094272538618425,0.08970738241193137,0.25,-0.011528188296217122,-0.0811552668328255,0.06982441886937986
46,embedding_top70_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,44,0.8214459588173393,0.282,0.02982193321331226,-0.03230449926756377,0.16020753468972607,0.464,0.18268128541677764,-6.355273984477806e-05,0.3674004754889416,0.473,0.20282691968657648,-0.01677616772647375,0.34729621947735767,0.249,0.05678439955407934,-0.0050034027767725895,0.17369740818860088,0.8039500709493057,0.207,-0.016294883976985176,-0.05006562210438047,0.016282732475859162,0.441,0.1313033452733339,0.06312975219302705,0.23035215181690574,0.382,0.06510514073804038,0.024500947489694155,0.07146203816244867,0.233,-0.019464518743247256,-0.024710279348270744,0.07196467910718655
47,embedding_top50_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,43,0.7321168889312,0.283,0.014712493156626694,-0.028718104634211965,0.09577186397465154,0.471,0.21617117337492334,-0.045246915640332376,0.360759017862113,0.48,0.17864596932242918,0.012461267595937901,0.29056220872913424,0.259,0.06016844373855724,-0.02937467535415064,0.15323343391482597,0.7123320419934291,0.22,-0.00342217839105678,-0.0807948514282515,0.01818354468706052,0.442,0.13959206046120753,0.03301915809864932,0.22266034518448277,0.387,0.09035229344290088,0.10476522695718966,0.12418934802103865,0.233,0.01734999159755257,-0.03863045397244868,0.08862921918102434
48,embedding_top30_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,43,0.6696806900130661,0.305,0.13327885549258434,0.0031598756532691162,0.20178518553168726,0.53,0.250898037214398,-0.035303331837006395,0.46855482406164706,0.493,0.19796016900835503,-0.021819475297741295,0.36045708049523106,0.299,0.11846847199316105,-0.05424703483720321,0.24364387284931915,0.82730990186739,0.24,0.08017564850636912,-0.06776504579130921,0.15295135566126172,0.451,0.11476752317811437,-0.04791800910144948,0.1724112404901378,0.389,0.11565569146010428,0.0689347799843887,0.13649448405494266,0.301,0.04191249472190644,-0.0325258299277091,0.17985127998347555
49,random_human_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.0001,44,0.6989998766148564,0.274,0.036527624181407536,-0.02503811997957753,0.10780673775630419,0.471,0.20322010621166864,-0.029699180587507066,0.3340329100036566,0.468,0.23484250586737535,-0.05237269684733818,0.3422872438096937,0.273,0.0958315063526038,-0.025994491438916585,0.14632198514688724,0.826652794855365,0.218,0.011834130377389153,-0.049848427338087246,0.05736056504006278,0.439,0.11423732645380916,0.052471647396680886,0.21161861729095743,0.383,0.05595058714506476,0.026146190406701575,0.07112317056924117,0.243,0.037640959006340964,-0.03536635603289726,0.07374740686082298
50,embedding_top100_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,43,0.8842902601120629,0.292,0.10729843098029526,-0.030854275354264844,0.2684294693810521,0.487,0.17460785794849407,-0.025959610025994867,0.3783667300407478,0.494,0.24614581024452795,-0.019317633666003045,0.35258492095388005,0.264,0.15592712640089454,-0.036554108487914024,0.194336578481842,0.9281189479944806,0.226,0.038236947946749866,-0.05471288720386892,0.18147868727540967,0.448,0.09397320715050649,0.024670369529434858,0.18906661745184636,0.398,0.12002389500118824,0.08224770769426792,0.1114799559422173,0.246,0.061849443468647514,-0.041287335452445895,0.1029948638883182
51,embedding_top70_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.001,43,0.8463506902223007,0.295,0.10439929731660348,-0.05141169095890614,0.2553390741487859,0.501,0.20130597961345745,-0.029313017886208385,0.40691414787934965,0.494,0.2395291773983368,-0.0010242724571160198,0.35291061787895756,0.275,0.10653219528650255,-0.03643188708532749,0.18574408152712013,0.9471908342408415,0.275,0.08305518116490777,-0.041292724649257324,0.25372725352525033,0.452,0.15724286438134535,0.026252508777555396,0.23090152965572547,0.409,0.15739181382319153,-0.0020576198493213547,0.16646213227357023,0.27,0.08065637744655668,-0.0208630841602919,0.14247497449721938
52,extra_mouse_young_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.3,0.005,0.0001,44,0.6229542210282131,0.29,0.1386183680840667,-0.020816352034947114,0.20833274225919357,0.549,0.2903226604814899,-0.07376193336044218,0.4805038351670928,0.5,0.20537555595883764,-0.03213394510200809,0.35872933496992604,0.276,0.04445865752371613,-0.057199399580175676,0.22666489007387666,0.801948384207529,0.225,0.09674087376305869,-0.02922905834283156,0.13450496516721833,0.451,0.13953446195033054,-0.03971183562631188,0.18972173085797006,0.393,0.11120665678089037,0.03703527675339717,0.15455945139549457,0.273,0.007802029826864107,-0.02019258669694466,0.15359248017694221
53,extra_human_preT2D_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,42,0.8569590804221704,0.307,-0.001674634149317377,-0.017312671952035633,0.10793420621491177,0.399,0.09636780223436542,-0.038589232822980074,0.23554210039356668,0.372,0.12366406327081121,-0.03730929248546179,0.1489192387688043,0.327,-0.008874211636644204,-0.023814042143939246,0.10827737914193099,0.8212286109314341,0.3,-0.0014562538125480707,-0.01630963587559044,0.04781551642394627,0.334,0.06582154842891529,-0.014363954368692436,0.0757810613090068,0.328,0.03655114183281041,-0.01654659439965472,0.018807494978610548,0.318,-0.00884916142133914,0.014778697600657214,0.05715490901721211
54,extra_mouse_young_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,44,0.6341479892491002,0.303,0.0781953469541503,-0.04977197387945613,0.18918476946497437,0.543,0.24226352889193478,-0.01549011261903285,0.4684244920471657,0.477,0.1843495062209314,0.0846890823135158,0.32860829828981086,0.255,0.0038229634204453235,-0.06996000647835335,0.21164409329378808,0.7235714401140483,0.228,0.023294291487085103,-0.05248635216108149,0.08339016393224043,0.457,0.12999624011464134,-0.013925321417036281,0.18164212284912473,0.393,0.09942025942103526,0.1202737840214039,0.11602266044696227,0.237,-0.017618992600346436,-0.08942024954459338,0.10866103785122641
55,embedding_top70_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.001,43,0.8299481494523453,0.28,0.04304110170861581,-0.04295063102527473,0.18858561962062437,0.48,0.16564170425668628,-0.071440651498752,0.3656000086222231,0.487,0.17254713318220385,-0.010160960950493028,0.30789598132177565,0.282,0.0959364450274737,-0.035729821824765404,0.2144573531619281,0.8945078853980549,0.227,0.06523581556004791,-0.05728849932610576,0.1887036334115148,0.451,0.10906390189547872,0.004202144169318871,0.1841908542434282,0.38,0.07353905622726047,-0.01054071705590646,0.09515981101775677,0.24,0.04827632892450809,-0.02670212696676565,0.10308963678773742
56,train_adata_baseline_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,43,0.5473331311379979,0.293,0.10438161212102355,-0.029676314184740524,0.1668818647646516,0.528,0.27732283032607863,-0.061998771235460964,0.4546551900727988,0.509,0.28143916748218534,-0.05488025723800444,0.37144593771621526,0.269,-0.010442192086207572,-0.058603703436391076,0.09932722836969203,0.7485440789913367,0.213,0.05054889602168366,-0.05283597406326907,0.07651256005695112,0.449,0.1227596019661588,-0.0542553907230646,0.18123130324792258,0.39,0.10399566569062493,-0.01713935713400265,0.08562677173630796,0.224,-0.02425472239511678,-0.11658496067098768,-0.01882892786988087
57,extra_mouse_Embryonic_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,42,0.8730682652833515,0.293,0.09757154200967519,-0.047726570750458656,0.23024879358319927,0.51,0.1945643097867035,-0.04314157103508631,0.43864254918250545,0.477,0.20270299778801248,0.02558608084940021,0.29454287050476335,0.245,0.07534549725777435,-0.029903879978050104,0.16874550497172275,0.9192721586168748,0.224,0.0609781432252823,-0.04255047497924136,0.1623067580340842,0.457,0.12785617708467403,0.004077302527264215,0.20521309124589898,0.395,0.12222501975250442,0.06438952138768259,0.13193718710413188,0.222,0.02072933996731188,-0.062070276405955735,0.07717372724152523
58,embedding_top50_human_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.0001,42,0.7447195631903996,0.308,0.0963489196278596,-0.04661521668030931,0.254592649176961,0.523,0.21121583342358147,-0.08883315814519852,0.41382860464762267,0.493,0.27692988604808993,-0.04710040892532965,0.377788371309819,0.305,0.10758867733369148,-0.04196565664730657,0.2619305428811714,0.9600053620663918,0.257,0.09415671370773002,-0.03397619342715316,0.235717934635326,0.457,0.17080735698315644,-0.022910540815830417,0.23946368305152033,0.414,0.14345746520045727,0.0097138637594744,0.12532925481436163,0.286,0.05661197358119115,-0.022462134409492972,0.17123439235937693
59,embedding_top70_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.4,0.005,0.0001,42,0.8573056166228936,0.288,0.06472645304721676,-0.03069039308914897,0.1935848357316484,0.468,0.15449220571005104,0.010906909984038798,0.38179054019894887,0.492,0.1903544701965467,-0.009939889331879583,0.3140717508968611,0.271,0.1299514837226342,-0.014142985988595331,0.1957215817468424,0.8974881747989637,0.214,0.023137780711970212,-0.07935827352163621,0.12836276270697364,0.441,0.11035278984135781,0.07128383662318162,0.2021144606793845,0.396,0.09537902260318609,0.0225928183109907,0.10490564721173858,0.25,0.053324849348351994,-0.033714203274099436,0.12695204832800536
60,random_human_seed_42_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,42,0.6647928170632822,0.27,0.14136126805068877,-0.017688237222104605,0.17335771615085732,0.498,0.19132062677028613,-0.06145072161845341,0.4081545400171711,0.467,0.2052066061450755,-0.012191696999595065,0.332064144007127,0.255,0.11259424514556692,-0.03578971121058361,0.10980682553409171,0.7884776845385089,0.224,0.13072358234084477,-0.04164023923355601,0.12775114797234974,0.447,0.12670290540370066,0.0032487428560039433,0.21762955484772828,0.384,0.07470176240351013,-0.014293138025387161,0.07615638623959846,0.232,0.05983615423708397,-0.037774260608490644,0.061698830410981155
61,embedding_top100_mouse_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,8,0.3,0.005,0.0001,44,0.7736780049240555,0.296,0.11542889438121019,-0.059339595260488216,0.24419073379897038,0.485,0.17317119494054262,-0.01637893438847667,0.41726850591872283,0.487,0.2060461035093431,0.006560372149086214,0.3660502926722547,0.275,0.15838847958335972,-0.03144254853573246,0.19968815907646212,0.20276636711902896,0.286,0.06734317449778562,-0.03386400704449656,0.14720965102329453,0.44,0.14208778517435497,-0.02069532127283493,0.24658736028748443,0.402,0.09180454568020595,0.024401937170489014,0.1128089845343316,0.261,0.05326488984826048,0.00950243450804347,0.09725826858425207
62,train_adata_baseline_3000hvg.h5ad.h5ad,1000,512,0.0001,10,1500,6,0.4,0.005,0.001,44,0.7884035310853744,0.284,0.09641986698865329,-0.027612489440558666,0.17867706385300708,0.538,0.2781511117132531,-0.06085860159639905,0.47019355357706144,0.48,0.18619536837622971,0.0688728612345542,0.32505495656166183,0.251,0.02664389808025929,-0.04130139620875162,0.20347664883073874,0.830074400867119,0.214,0.046105916587930215,-0.04457505183183605,0.08731889459098828,0.455,0.13647987443950899,-0.049768839855057236,0.1830753967861552,0.39,0.11076987468962605,0.10766461758464155,0.09959882039986893,0.245,-0.0023534431671620422,-0.018855666320587442,0.12195482510609167
